url,isMalicious,domain,created,isIP
seroundtable.com/author/barry-schwartz/2.html,0,seroundtable.com,2003-12-04 13:25:02.000,False
gearbest.com/smartwatch-accessories-c_12023,0,gearbest.com,2013-12-17 01:13:36.000,False
freepcdownload.net/pc-games/games-for-boys,0,freepcdownload.net,2016-11-08 07:49:46.000,False
thestar.com/life/homes/2017/03/18/st-lawrence-market-535000-the-beaches-1098000.html,0,thestar.com,1995-11-07 00:00:00.000,False
thetimesherald.com/story/sports/2017/03/18/battle-sight-st-clairs-davidson-bounces-back-bout-blindness/99297018,0,thetimesherald.com,1999-12-16 00:00:00.000,False
php100.com/sjhass/fepym4c3,0,php100.com,2008-02-24 14:58:30.000,False
terryballard.org/genealogy.html,0,terryballard.org,2003-10-13 18:49:29.000,False
sun0769.com/2017/sanba,0,sun0769.com,2005-06-06 16:00:00.000,False
sportbikes.net/forums/members/86248-motowheels.html,0,sportbikes.net,1999-07-31 00:00:00.000,False
fragrantica.com/news/Best-in-Show-Welcome-Spring-2017--9231.html,0,fragrantica.com,2007-06-25 00:00:00.000,False
windycitymediagroup.com/lgbt/Kiki-showcased-at-HRW-Chicago-film-series-event/58447.html,0,windycitymediagroup.com,2002-08-14 00:00:00.000,False
virtualtourist.com/m/tt/4f961,0,virtualtourist.com,1995-08-03 04:00:00.000,False
thedailywtf.com/plus.google.com/share?url=http%3a%2f%2fthedailywtf.com%2farticles%2fthe-tokens-that-wouldn-t-die,0,thedailywtf.com,2004-05-21 00:00:00.000,False
halfords.com/kids-zone/toys-games/trampolines?cm_re=mmkidszone-_-ToysGames-_-Trampolines,0,halfords.com,1997-07-14 00:00:00.000,False
accaglobal.com/us/en/member/standards.html,0,accaglobal.com,2000-05-22 04:48:29.000,False
healthcare-informatics.com/chime/788,0,healthcare-informatics.com,1997-09-02 00:00:00.000,False
gay.com/communities/tower-grove-park,0,gay.com,1994-07-22 00:00:00.000,False
3edu.net/jjlw,0,3edu.net,2005-11-26 00:00:00.000,False
foodmate.net/2017/03/422098.html,0,foodmate.net,2003-10-20 13:27:30.000,False
inbox.com/category/microsoft-windows.html,0,inbox.com,1995-04-16 00:00:00.000,False
natlawreview.com/author/mallory-richardson,0,natlawreview.com,2009-02-02 00:00:00.000,False
mybb.ru/click/slitherin.potterforum.ru/844121687,0,mybb.ru,2005-05-23 20:00:00.000,False
addictinginfo.org/author/vera,0,addictinginfo.org,2010-09-05 20:33:25.000,False
mauichannelswim.com/Results/2003/mcs03results.html,0,mauichannelswim.com,2001-03-26 00:21:52.000,False
rankwhat.com/?viva=show&Keywords=Free+Novels+Download&FORM=R5FD1,0,rankwhat.com,2016-06-17 00:00:00.000,False
esri.com/industries/urban-planning,0,esri.com,1990-04-18 00:00:00.000,False
traditionalfolkart.com,0,traditionalfolkart.com,2003-04-08 00:00:00.000,False
infoq.com/articles/mobile-cross-platform-app-development?utm_source=infoq&utm_medium=popular_widget&utm_campaign=popular_content_list&utm_content=homepage#theCommentsSection,0,infoq.com,1996-03-29 00:00:00.000,False
rumormillnews.com/cgi-bin/forum.cgi?noframes;read=71109,0,rumormillnews.com,1998-06-09 00:00:00.000,False
youtube.com/watch?v=kgtHv2UJrh0,0,youtube.com,2005-02-14 21:13:12.000,False
kimiss.com/8247,0,kimiss.com,2006-10-26 08:20:09.000,False
arkansasonline.com/news/2017/mar/20/vehicle-fire-shuts-part-i-40,0,arkansasonline.com,1998-09-19 00:00:00.000,False
fusion.net/terms-of-use,0,fusion.net,1995-05-19 04:00:00.000,False
libertaddigital.com/espana/2017-03-20/dos-marineros-desaparecidos-al-chocar-un-mercante-ruso-y-un-pesquero-en-barcelona-1276595238,0,libertaddigital.com,1999-12-16 02:03:06.000,False
gks.ru/wps/wcm/connect/rosstat_main/rosstat/ru/cabinet,0,gks.ru,1998-08-13 15:14:05.000,False
bishopdowd.net/blog/2011/09/it-official-im-a-bishop,0,bishopdowd.net,2011-07-11 00:00:00.000,False
facebook.com/pages/Montreal-Burlesque-Festival/196933630350044,0,facebook.com,1997-03-28 21:00:00.000,False
pttk.pl/pttk/komisje/k_s/Ogolnopolski_konkurs_plastyczny_Krolowa_Wisla_2017_regulamin.pdf,0,pttk.pl,1998-07-01 13:00:00.000,False
cherokee.org/Services/Education/CollegeResources.aspx,0,cherokee.org,1997-05-14 04:00:00.000,False
instagram.com/3dnews_live,0,instagram.com,2004-06-04 07:15:57.000,False
sport-express.ru/football/germany/reviews/vsem-po-odnomu-bavariya-pobezhdaet-gladbah-dortmund-ingolshtadt-1232476,0,sport-express.ru,1998-06-26 12:13:37.000,False
mangocity.com/product/10586240p2.html,0,mangocity.com,2005-08-17 00:00:00.000,False
krgv.com/story/34734845/photographers-perspective-changing-weather-conditions,0,krgv.com,1997-09-09 00:00:00.000,False
fanbase.com/Kansas-City-Royals-1971,0,fanbase.com,2001-07-13 00:00:00.000,False
rosinvest.com/page/ilshat-anvarovich-vyzhivut-te-developery-kotorye-budet-umnee-i-mudree,0,rosinvest.com,2003-04-14 12:53:28.000,False
theoaklandpress.com/general-news/20160821/2016-woodward-dream-cruise-in-photos,0,theoaklandpress.com,1998-10-26 05:00:00.000,False
webpronews.com/cool-drone-tech-may-future-snap-2017-03,0,webpronews.com,2000-02-25 18:33:12.000,False
atlanticmedia.com/careers,0,atlanticmedia.com,1997-05-06 00:00:00.000,False
techie-buzz.com/tag/lenovo,0,techie-buzz.com,2006-05-31 02:42:01.000,False
benefitcosmetics.com/us/en/VALUE-SETS-KITS,0,benefitcosmetics.com,1997-02-13 05:00:00.000,False
alz.org/documents_custom/JAMA_112216.pdf,0,alz.org,1994-10-26 04:00:00.000,False
myspace.com/30542989,0,myspace.com,1996-02-22 00:00:00.000,False
antena3.com/programas/hipnotizame,0,antena3.com,1999-12-21 00:00:00.000,False
wikipedia.org/wiki/Jeanne_Eagels_(film),0,wikipedia.org,2001-01-13 00:12:14.000,False
whoishostingthis.com/legal,0,whoishostingthis.com,2007-06-19 13:08:43.000,False
google.com/share?url=www.webinarbase.com/ads/fda-scrutiny-of-promotion-and-advertising-2017,0,google.com,1997-09-15 00:00:00.000,False
abt.com/category/2293/Pillows.html,0,abt.com,2000-01-11 11:35:51.000,False
wikipedia.org/wiki/McConahay_Building,0,wikipedia.org,2001-01-13 00:12:14.000,False
zanesvilletimesrecorder.com/story/news/2017/03/20/citizens-can-request-records-verify-facts-like-reporters/98846188,0,zanesvilletimesrecorder.com,2001-08-17 00:00:00.000,False
plaintxt.org/themes_demo/?wptheme=simplr,0,plaintxt.org,2005-07-11 03:51:32.000,False
php100.com/sjhass/wdcbf65k,0,php100.com,2008-02-24 14:58:30.000,False
makepolo.com/cpk/cp_13kpir7gdug8.html,0,makepolo.com,2003-08-21 16:00:00.000,False
legalzoom.com/business/business-operations/sellers-permit-overview.html,0,legalzoom.com,1999-06-11 00:00:00.000,False
cbr.ru/today/?Prtid=pk_bn&ch=ITM_40582#CheckedItem                                                                                                                                                                                                                   ,0,cbr.ru,1996-11-10 14:52:14.000,False
webupd8.org/search/label/weather?max-results=8,0,webupd8.org,2009-10-29 10:33:00.000,False
agreatertown.com/www.agreatertown.com/montclair_nj,0,agreatertown.com,2007-10-27 00:00:00.000,False
msn.com/movie/frank-sinatra-francis-albert-sinatra-does-his-thing,0,msn.com,1994-11-10 00:00:00.000,False
typescriptlang.org/community/index.html,0,typescriptlang.org,2012-08-13 21:59:17.000,False
jamieoliver.com/recipes/fruit-recipes/elderflower-lemonade-with-frozen-berries,0,jamieoliver.com,2009-08-17 00:00:00.000,False
lemonde.fr/2017/03/17/selection-scientifique-de-la-semaine-numero-263,0,lemonde.fr,2005-02-08 00:00:00.000,False
gullybaba.com/project-report-synopsis/yoga-therapy,0,gullybaba.com,2000-10-13 00:00:00.000,False
lefigaro.fr/international/2017/03/20/01003-20170320ARTFIG00236-nsu-le-proces-sans-fin-de-l-extreme-droite-allemande.php,0,lefigaro.fr,1996-08-14 00:00:00.000,False
cars.com/vehicledetail/detail/686749052/overview,0,cars.com,1998-02-11 21:00:00.000,False
114best.com/gs44/5278935556.html,0,114best.com,2006-09-09 17:00:04.000,False
ilsussidiario.net/News/Cronaca/2017/3/21/AUTOSTRADE-Bollettino-traffico-e-viabilita-veicolo-in-avaria-sull-A1-ultime-notizie-oggi-21-marzo-2017-/755375,0,ilsussidiario.net,2012-11-30 00:00:00.000,False
digitalcare.org/sign-language-apps,0,digitalcare.org,2013-08-31 19:20:52.000,False
nationalinterest.org/blog/the-buzz/the-american-militarys-real-north-korea-nightmare-isnt-nukes-19832,0,nationalinterest.org,1998-02-17 05:00:00.000,False
yihe0554.com/case2/189.html,0,yihe0554.com,2016-11-25 14:33:39.000,False
cndp.fr/crdp-lille,0,cndp.fr,1995-11-28 00:00:00.000,False
rachelwadlowart.com/corfc/muskurane-ki-wajah-tum-ho-dangdut.html,0,rachelwadlowart.com,2016-07-21 00:00:00.000,False
ali213.net/news/html/2017-2/280493.html,0,ali213.net,2001-06-23 04:00:00.000,False
epilepsy.com/connect/power-stories/elisabeth-kims-story-nutcracker-miracle,0,epilepsy.com,1995-04-10 00:00:00.000,False
mindbodygreen.com/wc/sara-auster,0,mindbodygreen.com,2007-06-28 00:00:00.000,False
youtube.com/watch?v=FkTErv3OoEM,0,youtube.com,2005-02-14 21:13:12.000,False
parenting.com/article/separation-anxiety-age-by-age,0,parenting.com,1995-01-25 05:00:00.000,False
frogdesign.com/sector/healthcare-service-strategy,0,frogdesign.com,1996-02-18 05:00:00.000,False
bookdepository.com/category/2978/Humour,0,bookdepository.com,2002-01-17 20:00:07.000,False
usmagazine.com/celebrity-news/news/comey-confirms-russia-investigation-addresses-wiretap-claims-w472920,0,usmagazine.com,1997-03-20 05:00:00.000,False
jiancai.com/shimulouti,0,jiancai.com,1999-07-19 03:48:46.000,False
newsminer.com/marijuana,0,newsminer.com,1996-03-14 00:00:00.000,False
szhome.com/house/3421.htm,0,szhome.com,2000-02-17 08:51:14.000,False
"tjkingwai.com?""../Teaching/msjt/201608/t20160829_670402.html""",0,tjkingwai.com,2011-04-01 00:00:00.000,False
myfoxaustin.com/news/local-news/242384665-story,0,myfoxaustin.com,2005-10-11 00:00:00.000,False
okmagazine.com/photos/kailyn-lowry-pregnant-baby-daddy-gender-reveal,0,okmagazine.com,2003-06-21 00:00:00.000,False
petsmart.com/reptile/food-and-care/food/#page_name=global&link_section=menu&link_name=reptile_food,0,petsmart.com,1995-07-19 00:00:00.000,False
openlibrary.org/works/OL880201W,0,openlibrary.org,2001-06-25 10:37:45.000,False
pophistorydig.com/?tag=ub-iwerks,0,pophistorydig.com,2008-02-18 17:58:15.000,False
clipartguide.com/_search_terms/donuts.html,0,clipartguide.com,1998-12-15 00:00:00.000,False
teamviewer.com/en/help/index.aspx,0,teamviewer.com,2004-09-21 19:51:51.000,False
close5.com/hc/en-us/articles/211880286-Get-started,0,close5.com,2014-07-02 00:00:00.000,False
postandcourier.com/sports/college,0,postandcourier.com,1995-10-27 00:00:00.000,False
10best.com/destinations/netherlands/amsterdam,0,10best.com,1998-11-16 21:00:00.000,False
zillow.com/tampa-fl/rent-houses,0,zillow.com,2004-09-16 00:00:00.000,False
nbc12.com/category/235050/nbc12-investigates,0,nbc12.com,1996-02-02 00:00:00.000,False
scientology.org/scientology-today/church-openings/grand-opening-valley.html,0,scientology.org,1995-02-25 05:00:00.000,False
caf.fr/etudes-et-statistiques/enquete-prime-d-activite,0,caf.fr,1998-03-04 00:00:00.000,False
zhibo8.cc/zhibo/nba/2017/0413nikesivs76ren.htm,0,zhibo8.cc,2009-12-12 20:34:07.000,False
facebook.com/pages/Association-of-American-Publishers/40077107889,0,facebook.com,1997-03-28 21:00:00.000,False
igromania.ru/article/28394/Neptun_i_YUpiter_Vpechatleniya_ot_multipleera_Call_of_Duty_Infinite_Warfare.html,0,igromania.ru,1998-06-17 05:13:16.000,False
knowledgerush.com/kr/encyclopedia/List_of_ships_of_the_United_States_Navy,0,knowledgerush.com,1999-10-10 00:00:00.000,False
biomedexperts.com/Profile.bme/797465/NN,0,biomedexperts.com,2007-02-01 15:34:34.000,False
ganji.com/newhelp/question/?action=index&majorcate=service_shop&mincate=shop_definition,0,ganji.com,2001-09-04 18:29:58.000,False
pravonaotgovor.com/pravo-na-otgovor/p3-192-0.html,0,pravonaotgovor.com,2006-03-27 00:00:00.000,False
ktvb.com/news/nation-now/mcondalds-twitter-hacked-trump/423063220,0,ktvb.com,1995-05-02 04:00:00.000,False
prbn.ru/fruit/berries/22844.html,0,prbn.ru,2004-08-11 20:00:00.000,False
singritty.com/profile/merk,0,singritty.com,2009-02-17 00:00:00.000,False
kitchenaid.com/kitchenware,0,kitchenaid.com,1998-12-09 05:00:00.000,False
aidswolf.net,0,aidswolf.net,2016-09-04 00:00:00.000,False
netscape.com/thread.aspx?mv=flat&m=342&p=surnames.cupp,0,netscape.com,1994-12-15 05:00:00.000,False
flylady.net/pages/FlyShop_packages.asp,0,flylady.net,2000-11-03 00:00:00.000,False
ibicn.com/supply/i114104105,0,ibicn.com,2009-12-01 00:00:00.000,False
fleetwoodmac.net/artist.php?fn=d1&gid=all&aid=25,0,fleetwoodmac.net,1998-10-29 00:00:00.000,False
andreasviklund.com/page/53,0,andreasviklund.com,2004-12-29 00:00:00.000,False
wanttoknow.info/health/cancercures/cancer_cures,0,wanttoknow.info,2003-01-21 15:19:34.000,False
360che.com/market/170309/76922.html,0,360che.com,2007-04-05 05:06:17.000,False
trulia.com/WV/Terra_Alta,0,trulia.com,2005-09-05 00:00:00.000,False
facebook.com/app_scoped_user_id/10207501828853108,0,facebook.com,1997-03-28 21:00:00.000,False
nuomi.com/qingyang.nuomi.com,0,nuomi.com,2004-12-26 00:00:00.000,False
mathjax.org/news,0,mathjax.org,2008-05-15 16:22:23.000,False
fonts.com/id/by-sight?xmlurl=http%3A%2F%2Fmonotype.identifont.co.uk%2Fidentify-xml%3F2%2B%2520%2B7AG%2B8R2%2BM,0,fonts.com,2000-12-10 00:00:00.000,False
xml.com/news/?tag=xml,0,xml.com,1996-09-30 00:00:00.000,False
fresheye.com/r25,0,fresheye.com,1999-01-12 00:00:00.000,False
lonelyplanet.com/south-africa,0,lonelyplanet.com,1994-09-09 04:00:00.000,False
doitbest.com/categories/drain-openers-septic-tank-treatments,0,doitbest.com,1996-04-12 00:00:00.000,False
usatodayhss.com/rankings/expert/boys/football/2015/6,0,usatodayhss.com,2012-06-15 00:00:00.000,False
wickedlocal.com/sudbury/sports/x1837732063/Strong-maiden-voyage-for-Sudbury-Jr-Legion,0,wickedlocal.com,2005-06-22 00:00:00.000,False
socalgas.com/smart-energy/technology-and-investments,0,socalgas.com,1993-10-15 04:00:00.000,False
wealink.com/zhiwei/view/30993605,0,wealink.com,2004-03-25 06:08:45.000,False
n4g.com/news/2033917/n4g-radio-03-20-2017,0,n4g.com,2000-04-01 09:25:56.000,False
artlebedev.com/city/id,0,artlebedev.com,2000-03-28 00:00:00.000,False
linkedin.com/shareArticle?url=knoxnews.com/picture-gallery/sports/high-school/2017/03/14/photos-high-school-boys-basketball-state-tournament-day-4/99163736/&mini=true,0,linkedin.com,2002-11-02 07:38:11.000,False
renglu.com/jiajujiancai/1701.html,0,renglu.com,2016-06-25 02:56:03.000,False
suse.com/company/open-source,0,suse.com,1996-09-23 21:00:00.000,False
hmdb.org/marker.asp?marker=28705,0,hmdb.org,2006-05-12 18:57:06.000,False
wnyt.com/lifestyle,0,wnyt.com,1995-09-01 00:00:00.000,False
microcenter.com/category/4294967288/laptops,0,microcenter.com,1996-07-24 00:00:00.000,False
0731fdc.com/article/news,0,0731fdc.com,2001-04-19 16:00:00.000,False
rumormillnews.com/cgi-bin/forum.cgi?noframes;read=54222,0,rumormillnews.com,1998-06-09 00:00:00.000,False
pornhub.com/video/random,0,pornhub.com,2000-10-31 00:00:00.000,False
trendmicro.com/services/index.php?dom=us&productID=NMZBZZE10,0,trendmicro.com,1995-04-20 00:00:00.000,False
businessinsider.sg/hurun-global-self-made-women-billionaires-list-2017-3,0,businessinsider.sg,2013-04-22 18:25:40.000,False
busuu.com/en/register?learning=en,0,busuu.com,2007-10-18 00:00:00.000,False
onedodo.com/news/index.html,0,onedodo.com,2016-06-01 06:00:00.000,False
eastday.com/m/20170320/u1a12820730.html,0,eastday.com,2000-02-20 04:00:00.000,False
instagram.com/leicabirding,0,instagram.com,2004-06-04 07:15:57.000,False
countercurrents.org/2017/02/04/corruption-in-bangladesh-perceptions-vs-reality,0,countercurrents.org,2001-11-09 09:09:42.000,False
richardhumphreysrealty.com/agents.html,0,richardhumphreysrealty.com,2003-11-07 00:00:00.000,False
lady8844.com/929326,0,lady8844.com,2006-02-28 04:42:04.000,False
uhmwpepowder.com/News/128.html,0,uhmwpepowder.com,2012-09-13 07:02:41.000,False
sdjnnews.com/tour/lycs/302.html,0,sdjnnews.com,2009-01-15 09:20:30.000,False
youtube.com/watch?v=PTkyyAp_jLs,0,youtube.com,2005-02-14 21:13:12.000,False
tuniu.com/guide/d-xini-42985,0,tuniu.com,2005-12-07 00:06:31.000,False
deadline.com/2011/11/pantelion-films-acquires-u-s-rights-to-casa-de-mi-padre-the-spanish-language-will-ferrell-film,0,deadline.com,1995-09-07 04:00:00.000,False
equinix.com/locations/turkey-colocation/turkey-data-centers,0,equinix.com,1998-08-27 04:00:00.000,False
natalie.mu/music/news/225221,0,natalie.mu,2005-12-26 13:00:00.000,False
fblife.com/series/bmw_x6,0,fblife.com,2002-10-15 05:20:20.000,False
acehardware.com/family/index.jsp?categoryId=2627711,0,acehardware.com,1995-07-26 00:00:00.000,False
sxsw.com/newsletters,0,sxsw.com,1995-08-01 00:00:00.000,False
usatoday.com/news/opinion/index,0,usatoday.com,1994-04-29 00:00:00.000,False
kawasaki.com/resources/industrylinks,0,kawasaki.com,1999-10-23 00:00:00.000,False
pearsoned.com/prek-12-education/topics-in-prek-12-education/english-language-learners-ell,0,pearsoned.com,1998-07-29 04:00:00.000,False
wkyt.com/news?cat=Health&cat_type=Story+Category&path=/content/news,0,wkyt.com,1996-11-25 00:00:00.000,False
websters-online-dictionary.org/Ro/Roland.html,0,websters-online-dictionary.org,2003-05-18 07:22:23.000,False
grundfos.com/products/find-product/hydro-mpc.html,0,grundfos.com,1995-10-13 00:00:00.000,False
jobui.com/jobs/l-%E5%85%A8%E5%9B%BD-q-%E5%AA%92%E4%BB%8B%E7%BB%8F%E7%90%86,0,jobui.com,2005-06-15 03:30:22.000,False
kupikite.ru/prodazha/kaytbordy,0,kupikite.ru,2016-01-15 14:13:54.000,False
todaysparent.com/blogs/on-our-minds,0,todaysparent.com,1995-05-04 04:00:00.000,False
pennies2platinum.com/wp-content/uploads/2017/01/GV5-1.jpg,0,pennies2platinum.com,2013-01-31 00:00:00.000,False
theconservativetreehouse.com/2017/03/21,0,theconservativetreehouse.com,2011-10-08 00:00:00.000,False
wdav.org/1_186_0.cfm?do=view&id=99,0,wdav.org,1997-01-17 05:00:00.000,False
greenwichct.org/government/departments/first_selectman/biography,0,greenwichct.org,1997-04-15 04:00:00.000,False
notcot.org/post/find/12918,0,notcot.org,2006-03-28 06:29:35.000,False
eldorado.ru/cat/397358414,0,eldorado.ru,1998-02-09 16:17:52.000,False
ta2you.com/locations/permanent-makeup-riverdale-ut,0,ta2you.com,2002-08-19 00:00:00.000,False
fanpix.net/gallery/david-patrick-kelly-pictures.htm,0,fanpix.net,2008-02-09 23:02:08.000,False
skyregional.com,0,skyregional.com,2010-08-26 00:00:00.000,False
twitter.com/hashtag/insureallchildren,0,twitter.com,2000-01-21 16:28:17.000,False
cdbaby.com/cd/apprentice4,0,cdbaby.com,1998-03-10 00:00:00.000,False
511tactical.com/web-specials/web-special-shorts.html,0,511tactical.com,2001-12-16 00:00:00.000,False
scrubtheweb.com/tools/metatag-analyzer.html,0,scrubtheweb.com,1996-11-05 00:00:00.000,False
ebrun.com/20170320/222759.shtml,0,ebrun.com,2007-04-02 00:00:00.000,False
xiti.com/go.ad?xts=370118&atc=PUB%2D%5B59%5D%2D%5B123%5D%2D%5B%5D%2D%5B5%5D%2D%5B1%5D%2D%5B1%5D%2D%5B8663%5D%2D&type=AT&url=immobilier.lexpress.fr/detail-vente-03d61b84-a2c9-6e47-be3d-4cb16f115e57.htm,0,xiti.com,2000-03-01 10:08:12.000,False
facebook.com/swiatsuma,0,facebook.com,1997-03-28 21:00:00.000,False
gapyear.com/members/nadersb,0,gapyear.com,1998-07-06 04:00:00.000,False
eastmoney.com/pub/web_app_dcsy_dhl_01_01_02_1,0,eastmoney.com,2002-08-13 05:06:52.000,False
yahoo.com/info-20701974-walt-disney-studios-burbank,0,yahoo.com,1995-01-18 00:00:00.000,False
tumanduo.com/fengge/beiou-1.html,0,tumanduo.com,2006-04-06 00:00:00.000,False
pc031.com/xtzt/xpzt/2015/10601.html,0,pc031.com,2014-04-29 15:55:55.000,False
rheumatology.org/Advocacy/State-Advocacy,0,rheumatology.org,1995-10-07 04:00:00.000,False
climaterealityproject.org/content/homepage-stand-reality-pledge,0,climaterealityproject.org,2011-03-23 19:17:49.000,False
leju.com/news/2017-03-17/11236248342797737583239.shtml,0,leju.com,2000-02-10 03:35:37.000,False
cursors-4u.com/cursor/2009/04/13/super-kawaii-cute-cat-kaoani.html,0,cursors-4u.com,2005-04-07 00:00:00.000,False
fonts.com/font/itc/itc-conduit,0,fonts.com,2000-12-10 00:00:00.000,False
basketball-reference.com/players/a/anthojo01.html,0,basketball-reference.com,2000-12-03 00:00:00.000,False
dzsc.com/file447.html,0,dzsc.com,2003-12-01 00:58:09.000,False
homes.com/listing/148149442/372_Channel_Avenue_ATWATER_CA_95301,0,homes.com,1992-02-21 05:00:00.000,False
abqjournal.com/category/obit-profiles,0,abqjournal.com,1996-02-03 00:00:00.000,False
morinotosyoshitsu.com/news/%e6%a3%ae%e3%81%ae%e5%9b%b3%e6%9b%b8%e5%ae%a4%e3%81%ae%e7%ac%ac2%e6%9c%9f%e3%82%b9%e3%82%bf%e3%83%83%e3%83%95%e3%82%92%e5%8b%9f%e9%9b%86%e3%81%95%e3%81%9b%e3%81%a6%e3%82%84%e3%81%a3%e3%81%a6%e3%81%8f,0,morinotosyoshitsu.com,2014-04-25 00:00:00.000,False
mcmelectronics.com/category/Soldering-Irons-Pencils/0000001210,0,mcmelectronics.com,1996-04-22 00:00:00.000,False
job1001.com/company/cm1399428327547,0,job1001.com,2006-07-28 03:26:41.000,False
columbian.com/guidelines,0,columbian.com,1994-07-06 00:00:00.000,False
younglife.org/About/Pages/5Cs.aspx,0,younglife.org,1995-01-10 05:00:00.000,False
cfnews13.com/content/news/cfnews13/news/article.html/content/news/articles/ap/2017/03/20/The_Latest_Wanted_man_shot_at_deputies_after_facing_arrest.html,0,cfnews13.com,2000-11-10 05:00:00.000,False
trinixy.ru/page/3,0,trinixy.ru,2006-12-17 21:00:00.000,False
kaixian.tv/Video/YangGuangKaiXian,0,kaixian.tv,2010-03-29 07:18:42.000,False
3docean.net/item/red-carpet/19618387,0,3docean.net,2009-07-07 18:35:59.000,False
gdgt.com/2017/03/20/comcast-watchathon-includes-netflix,0,gdgt.com,2001-11-16 20:03:39.000,False
rumormillnews.com/cgi-bin/forum.cgi?noframes;read=68342,0,rumormillnews.com,1998-06-09 00:00:00.000,False
thejewishmuseum.org/exhibitions/oil-water-mother-daughter-video-and-photography-by-mor-arkadir,0,thejewishmuseum.org,1997-03-18 05:00:00.000,False
fileguru.com/user/diskeeper_corporation,0,fileguru.com,2000-03-14 00:00:00.000,False
vailelectronics.net/Camera/NAPCOCameras/tabid/115/Default.aspx,0,vailelectronics.net,2008-04-08 00:00:00.000,False
coopertire.com/Tire-Safety/Tire-Maintenance.aspx,0,coopertire.com,1997-02-19 05:00:00.000,False
51.com/jifen.51.com/wan,0,51.com,1998-07-09 16:00:00.000,False
medium.com/hit-bull-win-blog/baseball-world-honors-colin-saunders-8b49cdd3c391#.i2xifbej6,0,medium.com,1998-05-27 04:00:00.000,False
walmart.com/browse/baby/furniture/5427_978579_3990478,0,walmart.com,1995-02-23 05:00:00.000,False
namesbrowser.com/F_Caroline,0,namesbrowser.com,2016-03-01 00:00:00.000,False
cbsnews.com/news/missouri-woman-dies-after-brazilian-butt-lift-surgery-in-florida,0,cbsnews.com,1994-10-04 00:00:00.000,False
intechopen.com/books/lithium-ion-batteries-new-developments,0,intechopen.com,2010-09-09 00:00:00.000,False
hercampus.com/school/ul,0,hercampus.com,2009-01-18 00:00:00.000,False
hospitalsoup.com/listing/44661-centre-de-recherche-fernand-seguin,0,hospitalsoup.com,1999-08-10 02:58:02.000,False
csnchicago.com/video/loop-shaq-agrees-kyrie-earth-flat,0,csnchicago.com,2008-08-07 04:00:00.000,False
univ-pau.fr/es/es/futuro-estudiante.html,0,univ-pau.fr,1995-01-01 00:00:00.000,False
thedailyjournal.com/PVIN-GUP/authenticate/?success-url=http%3A//www.thedailyjournal.com/&cancel-url=http%3A//www.thedailyjournal.com,0,thedailyjournal.com,1998-12-18 00:00:00.000,False
asq.org/training/iso-90012015-the-path-forward-iso2015pf,0,asq.org,1996-09-11 04:00:00.000,False
washingtontimes.com/news/2017/mar/20/rick-perrys-energy-department-must-focus-on-what-i,0,washingtontimes.com,1998-09-14 04:00:00.000,False
pogo.com/games/bloons-2?pageSection=,0,pogo.com,1995-05-02 04:00:00.000,False
slashdot.org/slashdot.org/tag/money,0,slashdot.org,1997-10-05 04:00:00.000,False
rumormillnews.com/cgi-bin/forum.cgi?noframes;read=71261,0,rumormillnews.com,1998-06-09 00:00:00.000,False
fashionising.com/lookbook/b--the-freedom-state-ss-16-look-book-100431.html#utm_source=fs&utm_medium=refer&utm_content=4&utm_campaign=collect,0,fashionising.com,2007-02-08 00:00:00.000,False
mdpi.com/2225-1146/5/1/14,0,mdpi.com,2003-12-19 00:00:00.000,False
nobelprize.org/nobel_prizes/chemistry/laureates/1994/olah-interview.html,0,nobelprize.org,1998-10-17 04:00:00.000,False
spokeo.com/Nick+Moran,0,spokeo.com,2006-04-04 22:31:56.000,False
elance.com/local/united-states,0,elance.com,1999-03-03 21:00:00.000,False
makerbot.com/media-center/2017/03/20/introducing-makerbot-minfill,0,makerbot.com,2009-01-15 21:09:00.000,False
download3k.com/MP3-Audio-Video/Rippers-Converters/Download-Sothink-HD-Movie-Maker.html,0,download3k.com,2005-05-10 00:00:00.000,False
samsclub.com/sams/tire-search/1056.cp?xid=hdr_shop3_auto-tires_tires_car-truck-tires,0,samsclub.com,1995-08-11 04:00:00.000,False
lepost.fr/news/detournements,0,lepost.fr,2007-05-07 00:00:00.000,False
newsmeat.com/political_donations_by_zip_code/79912.php,0,newsmeat.com,2004-02-02 00:00:00.000,False
newworldencyclopedia.org/entry/John_Buchan,0,newworldencyclopedia.org,2006-08-18 17:12:17.000,False
vitals.com/doctors/Dr_Frank_S_Marino.html,0,vitals.com,2003-07-26 00:00:00.000,False
francetvinfo.fr/economie/votre-argent,0,francetvinfo.fr,2008-08-25 00:00:00.000,False
a1yola.com/rappers/seagram,0,a1yola.com,2010-07-08 00:00:00.000,False
ancestry.com/th/read/VAUGHAN/2003-03/1048387204,0,ancestry.com,1995-05-15 21:00:00.000,False
quakeboi.com/forum/viewtopic.php?f=14&t=128&p=262#p262,0,quakeboi.com,2016-09-15 21:25:00.000,False
milolivos.com/index.php/noticias,0,milolivos.com,2004-02-19 00:00:00.000,False
mylife.com/zip-codes/b3-58589,0,mylife.com,1997-04-22 00:00:00.000,False
daoxila.com/hefei.daoxila.com/HunYan/CanTing,0,daoxila.com,2009-07-26 07:25:47.000,False
wilderway.com/Wilderness_Way/Canoe_Trip_%22Bibliography%22.html,0,wilderway.com,2016-06-26 06:00:00.000,False
